stock_code,market,source,title,summary,url,raw_text,fetched_at
00039,HK,akshare_eastmoney_company_profile,company_profile,中国北大荒产业集团控股有限公司: China Beidahuang Industry Group Holdings Limited,,中国北大荒产业集团控股有限公司: China Beidahuang Industry Group Holdings Limited,2026-06-04T15:42:39.680603
00040,HK,akshare_eastmoney_company_profile,company_profile,金山科技工业有限公司: Gold Peak Technology Group Limited,,金山科技工业有限公司: Gold Peak Technology Group Limited,2026-06-04T15:42:39.798260
00041,HK,akshare_eastmoney_company_profile,company_profile,鹰君集团有限公司: Great Eagle Holdings Limited,,鹰君集团有限公司: Great Eagle Holdings Limited,2026-06-04T15:42:39.895902
00042,HK,akshare_eastmoney_company_profile,company_profile,东北电气发展股份有限公司: Northeast Electric Development Company Limited,,东北电气发展股份有限公司: Northeast Electric Development Company Limited,2026-06-04T15:42:39.991092
00045,HK,akshare_eastmoney_company_profile,company_profile,"香港上海大酒店有限公司: The Hongkong and Shanghai Hotels, Ltd.",,"香港上海大酒店有限公司: The Hongkong and Shanghai Hotels, Ltd.",2026-06-04T15:42:40.090618
00046,HK,akshare_eastmoney_company_profile,company_profile,科联系统集团有限公司: Computer And Technologies Holdings Ltd.,,科联系统集团有限公司: Computer And Technologies Holdings Ltd.,2026-06-04T15:42:40.178978
00048,HK,akshare_eastmoney_company_profile,company_profile,中国汽车内饰集团有限公司: CHINA AUTOMOTIVE INTERIOR DECORATION HOLDINGS LIMITED,,中国汽车内饰集团有限公司: CHINA AUTOMOTIVE INTERIOR DECORATION HOLDINGS LIMITED,2026-06-04T15:42:40.441044
00050,HK,akshare_eastmoney_company_profile,company_profile,香港小轮(集团)有限公司: Hong Kong Ferry (Holdings) Co. Ltd.,,香港小轮(集团)有限公司: Hong Kong Ferry (Holdings) Co. Ltd.,2026-06-04T15:42:40.577855
00051,HK,akshare_eastmoney_company_profile,company_profile,海港企业有限公司: Harbour Centre Development Ltd.,,海港企业有限公司: Harbour Centre Development Ltd.,2026-06-04T15:42:40.681215
00052,HK,akshare_eastmoney_company_profile,company_profile,大快活集团有限公司: Fairwood Holdings Ltd.,,大快活集团有限公司: Fairwood Holdings Ltd.,2026-06-04T15:42:40.771832
00053,HK,akshare_eastmoney_company_profile,company_profile,国浩集团有限公司: Guoco Group Limited,,国浩集团有限公司: Guoco Group Limited,2026-06-04T15:42:40.856817
00055,HK,akshare_eastmoney_company_profile,company_profile,中星集团控股有限公司: Neway Group Holdings Limited,,中星集团控股有限公司: Neway Group Holdings Limited,2026-06-04T15:42:40.957666
00057,HK,akshare_eastmoney_company_profile,company_profile,震雄集团有限公司: Chen Hsong Holdings Limited,,震雄集团有限公司: Chen Hsong Holdings Limited,2026-06-04T15:42:41.067527
00058,HK,akshare_eastmoney_company_profile,company_profile,新威国际控股有限公司: Sunway International Holdings Limited,,新威国际控股有限公司: Sunway International Holdings Limited,2026-06-04T15:42:41.167201
00059,HK,akshare_eastmoney_company_profile,company_profile,天誉置业(控股)有限公司: Skyfame Realty (Holdings) Limited,,天誉置业(控股)有限公司: Skyfame Realty (Holdings) Limited,2026-06-04T15:42:41.268604
00060,HK,akshare_eastmoney_company_profile,company_profile,香港食品投资控股有限公司: Hong Kong Food Investment Holdings Limited,,香港食品投资控股有限公司: Hong Kong Food Investment Holdings Limited,2026-06-04T15:42:41.362048
00061,HK,akshare_eastmoney_company_profile,company_profile,绿领控股集团有限公司: Green Leader Holdings Group Limited,,绿领控股集团有限公司: Green Leader Holdings Group Limited,2026-06-04T15:42:41.465438
00062,HK,akshare_eastmoney_company_profile,company_profile,载通国际控股有限公司: Transport International Holdings Limited,,载通国际控股有限公司: Transport International Holdings Limited,2026-06-04T15:42:41.571335
00063,HK,akshare_eastmoney_company_profile,company_profile,中亚烯谷集团有限公司: China Asia Valley Group Limited,,中亚烯谷集团有限公司: China Asia Valley Group Limited,2026-06-04T15:42:41.697687
00064,HK,akshare_eastmoney_company_profile,company_profile,结好控股有限公司: Get Nice Holdings Ltd.,,结好控股有限公司: Get Nice Holdings Ltd.,2026-06-04T15:42:41.800479
00065,HK,akshare_eastmoney_company_profile,company_profile,弘海高新资源有限公司: Grand Ocean Advanced Resources Company Limited,,弘海高新资源有限公司: Grand Ocean Advanced Resources Company Limited,2026-06-04T15:42:41.896301
00066,HK,akshare_eastmoney_company_profile,company_profile,香港铁路有限公司: MTR Corporation Ltd.,,香港铁路有限公司: MTR Corporation Ltd.,2026-06-04T15:42:41.990619
00068,HK,akshare_eastmoney_company_profile,company_profile,群核科技: Manycore Tech Inc.,,群核科技: Manycore Tech Inc.,2026-06-04T15:42:42.188969
00069,HK,akshare_eastmoney_company_profile,company_profile,香格里拉(亚洲)有限公司: Shangri-La Asia Ltd.,,香格里拉(亚洲)有限公司: Shangri-La Asia Ltd.,2026-06-04T15:42:42.297068
00070,HK,akshare_eastmoney_company_profile,company_profile,金粤控股有限公司: Rich Goldman Holdings Limited,,金粤控股有限公司: Rich Goldman Holdings Limited,2026-06-04T15:42:42.388368
00071,HK,akshare_eastmoney_company_profile,company_profile,美丽华酒店企业有限公司: Miramar Hotel & Investment Co. Ltd.,,美丽华酒店企业有限公司: Miramar Hotel & Investment Co. Ltd.,2026-06-04T15:42:42.482226
00072,HK,akshare_eastmoney_company_profile,company_profile,超媒体控股有限公司: Meta Media Holdings Limited,,超媒体控股有限公司: Meta Media Holdings Limited,2026-06-04T15:42:42.573660
00073,HK,akshare_eastmoney_company_profile,company_profile,亚洲果业控股有限公司: ASIAN CITRUS HOLDINGS LIMITED,,亚洲果业控股有限公司: ASIAN CITRUS HOLDINGS LIMITED,2026-06-04T15:42:42.674052
00075,HK,akshare_eastmoney_company_profile,company_profile,渝太地产集团有限公司: Y. T. Realty Group Ltd.,,渝太地产集团有限公司: Y. T. Realty Group Ltd.,2026-06-04T15:42:42.781373
00076,HK,akshare_eastmoney_company_profile,company_profile,谊砾控股有限公司: Elate Holdings Limited,,谊砾控股有限公司: Elate Holdings Limited,2026-06-04T15:42:42.880522
00077,HK,akshare_eastmoney_company_profile,company_profile,进智公共交通控股有限公司: AMS Public Transport Holdings Ltd.,,进智公共交通控股有限公司: AMS Public Transport Holdings Ltd.,2026-06-04T15:42:42.980679
00078,HK,akshare_eastmoney_company_profile,company_profile,富豪酒店国际控股有限公司: Regal Hotels International Holdings Ltd.,,富豪酒店国际控股有限公司: Regal Hotels International Holdings Ltd.,2026-06-04T15:42:43.168729
00079,HK,akshare_eastmoney_company_profile,company_profile,世纪建业(集团)有限公司: Century Legend (Holdings) Ltd.,,世纪建业(集团)有限公司: Century Legend (Holdings) Ltd.,2026-06-04T15:42:43.270793
00080,HK,akshare_eastmoney_company_profile,company_profile,CAI控股: CAI Corp,,CAI控股: CAI Corp,2026-06-04T15:42:43.367966
00081,HK,akshare_eastmoney_company_profile,company_profile,中国海外宏洋集团有限公司: China Overseas Grand Oceans Group Limited,,中国海外宏洋集团有限公司: China Overseas Grand Oceans Group Limited,2026-06-04T15:42:43.462544
00082,HK,akshare_eastmoney_company_profile,company_profile,疯狂体育集团有限公司: Crazy Sports Group Limited,,疯狂体育集团有限公司: Crazy Sports Group Limited,2026-06-04T15:42:43.557537
00083,HK,akshare_eastmoney_company_profile,company_profile,信和置业有限公司: Sino Land Co. Ltd.,,信和置业有限公司: Sino Land Co. Ltd.,2026-06-04T15:42:43.654218
00084,HK,akshare_eastmoney_company_profile,company_profile,宝光实业(国际)有限公司: Stelux Holdings International Ltd.,,宝光实业(国际)有限公司: Stelux Holdings International Ltd.,2026-06-04T15:42:43.751840
00085,HK,akshare_eastmoney_company_profile,company_profile,中国电子华大科技有限公司: China Electronics Huada Technology Company Limited,,中国电子华大科技有限公司: China Electronics Huada Technology Company Limited,2026-06-04T15:42:43.849260
00086,HK,akshare_eastmoney_company_profile,company_profile,新鸿基有限公司: Sun Hung Kai & Co. Ltd.,,新鸿基有限公司: Sun Hung Kai & Co. Ltd.,2026-06-04T15:42:44.390685
00087,HK,akshare_eastmoney_company_profile,company_profile,太古股份有限公司B: Swire Pacific Ltd.,,太古股份有限公司B: Swire Pacific Ltd.,2026-06-04T15:42:44.742776
00088,HK,akshare_eastmoney_company_profile,company_profile,大昌集团有限公司: Tai Cheung Holdings Ltd.,,大昌集团有限公司: Tai Cheung Holdings Ltd.,2026-06-04T15:42:44.846316
00089,HK,akshare_eastmoney_company_profile,company_profile,大生地产发展有限公司: Tai Sang Land Development Ltd.,,大生地产发展有限公司: Tai Sang Land Development Ltd.,2026-06-04T15:42:44.997303
00090,HK,akshare_eastmoney_company_profile,company_profile,普星能量有限公司: Puxing Energy Limited,,普星能量有限公司: Puxing Energy Limited,2026-06-04T15:42:45.115256
00092,HK,akshare_eastmoney_company_profile,company_profile,冠军科技集团有限公司: Champion Technology Holdings Limited,,冠军科技集团有限公司: Champion Technology Holdings Limited,2026-06-04T15:42:45.205604
00093,HK,akshare_eastmoney_company_profile,company_profile,零在科技金融集团有限公司: Zero Fintech Group Limited,,零在科技金融集团有限公司: Zero Fintech Group Limited,2026-06-04T15:42:45.307748
00094,HK,akshare_eastmoney_company_profile,company_profile,绿心集团有限公司: Greenheart Group Limited,,绿心集团有限公司: Greenheart Group Limited,2026-06-04T15:42:45.401128
00095,HK,akshare_eastmoney_company_profile,company_profile,绿景(中国)地产投资有限公司: LVGEM (China) Real Estate Investment Company Limited,,绿景(中国)地产投资有限公司: LVGEM (China) Real Estate Investment Company Limited,2026-06-04T15:42:45.500245
00096,HK,akshare_eastmoney_company_profile,company_profile,友成控股有限公司: YUSEI HOLDINGS LIMITED,,友成控股有限公司: YUSEI HOLDINGS LIMITED,2026-06-04T15:42:45.601709
00097,HK,akshare_eastmoney_company_profile,company_profile,恒基兆业发展有限公司: Henderson Investment Ltd.,,恒基兆业发展有限公司: Henderson Investment Ltd.,2026-06-04T15:42:45.709464
00098,HK,akshare_eastmoney_company_profile,company_profile,兴发铝业控股有限公司: Xingfa Aluminium Holdings Ltd,,兴发铝业控股有限公司: Xingfa Aluminium Holdings Ltd,2026-06-04T15:42:45.799630
00099,HK,akshare_eastmoney_company_profile,company_profile,王氏国际集团有限公司: Wong's International Holdings Limited,,王氏国际集团有限公司: Wong's International Holdings Limited,2026-06-04T15:42:45.898300
00100,HK,akshare_eastmoney_company_profile,company_profile,MiniMax Group Inc.: MiniMax Group Inc.,,MiniMax Group Inc.: MiniMax Group Inc.,2026-06-04T15:42:45.990973
00101,HK,akshare_eastmoney_company_profile,company_profile,恒隆地产有限公司: Hang Lung Properties Ltd.,,恒隆地产有限公司: Hang Lung Properties Ltd.,2026-06-04T15:42:46.198372
00103,HK,akshare_eastmoney_company_profile,company_profile,首佳科技制造有限公司: Shougang Century Holdings Limited,,首佳科技制造有限公司: Shougang Century Holdings Limited,2026-06-04T15:42:46.300113
00104,HK,akshare_eastmoney_company_profile,company_profile,冠亚商业集团有限公司: Asia Commercial Holdings Ltd.,,冠亚商业集团有限公司: Asia Commercial Holdings Ltd.,2026-06-04T15:42:46.398866
00105,HK,akshare_eastmoney_company_profile,company_profile,凯联国际酒店有限公司: Associated International Hotels Ltd.,,凯联国际酒店有限公司: Associated International Hotels Ltd.,2026-06-04T15:42:46.489121
00106,HK,akshare_eastmoney_company_profile,company_profile,朗诗绿色管理有限公司: Landsea Green Management Limited,,朗诗绿色管理有限公司: Landsea Green Management Limited,2026-06-04T15:42:46.585421
00107,HK,akshare_eastmoney_company_profile,company_profile,四川成渝高速公路股份有限公司: Sichuan Expressway Company Limited,,四川成渝高速公路股份有限公司: Sichuan Expressway Company Limited,2026-06-04T15:42:46.884754
00108,HK,akshare_eastmoney_company_profile,company_profile,国锐生活有限公司: GR Life Style Company Limited,,国锐生活有限公司: GR Life Style Company Limited,2026-06-04T15:42:46.981968
00110,HK,akshare_eastmoney_company_profile,company_profile,中国长远控股有限公司: China Fortune Holdings Limited,,中国长远控股有限公司: China Fortune Holdings Limited,2026-06-04T15:42:47.295836
00111,HK,akshare_eastmoney_company_profile,company_profile,信达国际控股有限公司: Cinda International Holdings Limited,,信达国际控股有限公司: Cinda International Holdings Limited,2026-06-04T15:42:47.394490
00113,HK,akshare_eastmoney_company_profile,company_profile,迪生创建(国际)有限公司: Dickson Concepts (International) Ltd.,,迪生创建(国际)有限公司: Dickson Concepts (International) Ltd.,2026-06-04T15:42:47.496617
00114,HK,akshare_eastmoney_company_profile,company_profile,兴利集团有限公司: Herald Holdings Ltd.,,兴利集团有限公司: Herald Holdings Ltd.,2026-06-04T15:42:47.598021
00115,HK,akshare_eastmoney_company_profile,company_profile,钧濠集团有限公司: Grand Field Group Holdings Ltd.,,钧濠集团有限公司: Grand Field Group Holdings Ltd.,2026-06-04T15:42:47.690955
00116,HK,akshare_eastmoney_company_profile,company_profile,周生生集团国际有限公司: Chow Sang Sang Holdings International Ltd.,,周生生集团国际有限公司: Chow Sang Sang Holdings International Ltd.,2026-06-04T15:42:47.782540
00117,HK,akshare_eastmoney_company_profile,company_profile,天利控股集团有限公司: Tianli Holdings Group Limited,,天利控股集团有限公司: Tianli Holdings Group Limited,2026-06-04T15:42:47.881791
00118,HK,akshare_eastmoney_company_profile,company_profile,大同机械企业有限公司: Cosmos Machinery Enterprises Ltd.,,大同机械企业有限公司: Cosmos Machinery Enterprises Ltd.,2026-06-04T15:42:48.020139
00119,HK,akshare_eastmoney_company_profile,company_profile,"保利置业集团有限公司: Poly Property Group Co., Limited",,"保利置业集团有限公司: Poly Property Group Co., Limited",2026-06-04T15:42:48.118525
00120,HK,akshare_eastmoney_company_profile,company_profile,四海国际集团有限公司: Cosmopolitan International Holdings Ltd.,,四海国际集团有限公司: Cosmopolitan International Holdings Ltd.,2026-06-04T15:42:48.218692
00122,HK,akshare_eastmoney_company_profile,company_profile,鳄鱼恤有限公司: Crocodile Garments Ltd.,,鳄鱼恤有限公司: Crocodile Garments Ltd.,2026-06-04T15:42:48.421274
00123,HK,akshare_eastmoney_company_profile,company_profile,越秀地产股份有限公司: Yuexiu Property Company Limited,,越秀地产股份有限公司: Yuexiu Property Company Limited,2026-06-04T15:42:48.576822
00124,HK,akshare_eastmoney_company_profile,company_profile,粤海置地控股有限公司: Guangdong Land Holdings Limited,,粤海置地控股有限公司: Guangdong Land Holdings Limited,2026-06-04T15:42:48.676402
00125,HK,akshare_eastmoney_company_profile,company_profile,新兴光学集团控股有限公司: Sun Hing Vision Group Holdings Limited,,新兴光学集团控股有限公司: Sun Hing Vision Group Holdings Limited,2026-06-04T15:42:48.787659
00126,HK,akshare_eastmoney_company_profile,company_profile,佳宁娜集团控股有限公司: Carrianna Group Holdings Company Limited,,佳宁娜集团控股有限公司: Carrianna Group Holdings Company Limited,2026-06-04T15:42:49.042550
00127,HK,akshare_eastmoney_company_profile,company_profile,华人置业集团有限公司: Chinese Estates Holdings Limited,,华人置业集团有限公司: Chinese Estates Holdings Limited,2026-06-04T15:42:49.143735
00128,HK,akshare_eastmoney_company_profile,company_profile,安宁控股有限公司: ENM Holdings Limited,,安宁控股有限公司: ENM Holdings Limited,2026-06-04T15:42:49.500672
00129,HK,akshare_eastmoney_company_profile,company_profile,泛海国际集团有限公司: Asia Standard International Group Limited,,泛海国际集团有限公司: Asia Standard International Group Limited,2026-06-04T15:42:49.597933
00130,HK,akshare_eastmoney_company_profile,company_profile,慕诗国际集团有限公司: Moiselle International Holdings Ltd,,慕诗国际集团有限公司: Moiselle International Holdings Ltd,2026-06-04T15:42:49.712951
00131,HK,akshare_eastmoney_company_profile,company_profile,卓能(集团)有限公司: Cheuk Nang (Holdings) Ltd.,,卓能(集团)有限公司: Cheuk Nang (Holdings) Ltd.,2026-06-04T15:42:49.805754
00132,HK,akshare_eastmoney_company_profile,company_profile,兴业控股有限公司: Hing Yip Holdings Limited,,兴业控股有限公司: Hing Yip Holdings Limited,2026-06-04T15:42:49.904827
00133,HK,akshare_eastmoney_company_profile,company_profile,招商局中国基金有限公司: China Merchants China Direct Investments Ltd.,,招商局中国基金有限公司: China Merchants China Direct Investments Ltd.,2026-06-04T15:42:49.996670
00135,HK,akshare_eastmoney_company_profile,company_profile,昆仑能源有限公司: Kunlun Energy Company Limited,,昆仑能源有限公司: Kunlun Energy Company Limited,2026-06-04T15:42:50.104670
00136,HK,akshare_eastmoney_company_profile,company_profile,中国儒意控股有限公司: China Ruyi Holdings Limited,,中国儒意控股有限公司: China Ruyi Holdings Limited,2026-06-04T15:42:50.214922
00137,HK,akshare_eastmoney_company_profile,company_profile,金辉集团有限公司: Jinhui Holdings Company Limited,,金辉集团有限公司: Jinhui Holdings Company Limited,2026-06-04T15:42:50.311668
00138,HK,akshare_eastmoney_company_profile,company_profile,中建富通集团有限公司: CCT Fortis Holdings Limited,,中建富通集团有限公司: CCT Fortis Holdings Limited,2026-06-04T15:42:50.395621
00139,HK,akshare_eastmoney_company_profile,company_profile,小鱼盈通控股有限公司: Smart Fish Wealthlink Holdings Limited,,小鱼盈通控股有限公司: Smart Fish Wealthlink Holdings Limited,2026-06-04T15:42:50.503319
00142,HK,akshare_eastmoney_company_profile,company_profile,第一太平有限公司: First Pacific Company Limited,,第一太平有限公司: First Pacific Company Limited,2026-06-04T15:42:50.598570
00144,HK,akshare_eastmoney_company_profile,company_profile,招商局港口控股有限公司: China Merchants Port Holdings Company Limited,,招商局港口控股有限公司: China Merchants Port Holdings Company Limited,2026-06-04T15:42:50.700431
00145,HK,akshare_eastmoney_company_profile,company_profile,信能低碳有限公司: CCIAM Future Energy Limited,,信能低碳有限公司: CCIAM Future Energy Limited,2026-06-04T15:42:50.792898
00146,HK,akshare_eastmoney_company_profile,company_profile,太平地毡国际有限公司: Tai Ping Carpets International Limited,,太平地毡国际有限公司: Tai Ping Carpets International Limited,2026-06-04T15:42:50.889383
00147,HK,akshare_eastmoney_company_profile,company_profile,国际商业结算控股有限公司: International Business Settlement Holdings Limited,,国际商业结算控股有限公司: International Business Settlement Holdings Limited,2026-06-04T15:42:50.990375
00148,HK,akshare_eastmoney_company_profile,company_profile,建滔集团有限公司: Kingboard Holdings Limited,,建滔集团有限公司: Kingboard Holdings Limited,2026-06-04T15:42:51.101072
00149,HK,akshare_eastmoney_company_profile,company_profile,中国农产品交易有限公司: China Agri-Products Exchange Limited,,中国农产品交易有限公司: China Agri-Products Exchange Limited,2026-06-04T15:42:51.210771
00150,HK,akshare_eastmoney_company_profile,company_profile,Hypebeast Limited: Hypebeast Limited,,Hypebeast Limited: Hypebeast Limited,2026-06-04T15:42:51.384818
00151,HK,akshare_eastmoney_company_profile,company_profile,中国旺旺控股有限公司: WANT WANT CHINA HOLDINGS LIMITED,,中国旺旺控股有限公司: WANT WANT CHINA HOLDINGS LIMITED,2026-06-04T15:42:51.486823
00152,HK,akshare_eastmoney_company_profile,company_profile,深圳国际控股有限公司: Shenzhen International Holdings Limited,,深圳国际控股有限公司: Shenzhen International Holdings Limited,2026-06-04T15:42:51.597743
00154,HK,akshare_eastmoney_company_profile,company_profile,北京控股环境集团有限公司: Beijing Enterprises Environment Group Limited,,北京控股环境集团有限公司: Beijing Enterprises Environment Group Limited,2026-06-04T15:42:51.827911
00156,HK,akshare_eastmoney_company_profile,company_profile,力宝华润有限公司: Lippo China Resources Limited,,力宝华润有限公司: Lippo China Resources Limited,2026-06-04T15:42:51.940655
00157,HK,akshare_eastmoney_company_profile,company_profile,自然美生物科技有限公司: Natural Beauty Bio-Technology Limited,,自然美生物科技有限公司: Natural Beauty Bio-Technology Limited,2026-06-04T15:42:52.043506
00158,HK,akshare_eastmoney_company_profile,company_profile,万邦投资有限公司: Melbourne Enterprises Ltd.,,万邦投资有限公司: Melbourne Enterprises Ltd.,2026-06-04T15:42:52.138771
00159,HK,akshare_eastmoney_company_profile,company_profile,布莱克万矿业有限公司: Brockman Mining Limited,,布莱克万矿业有限公司: Brockman Mining Limited,2026-06-04T15:42:52.228420
00160,HK,akshare_eastmoney_company_profile,company_profile,"汉国置业有限公司: Hon Kwok Land Investment Company, Limited",,"汉国置业有限公司: Hon Kwok Land Investment Company, Limited",2026-06-04T15:42:52.328396
00162,HK,akshare_eastmoney_company_profile,company_profile,世纪金花商业控股有限公司: Century Ginwa Retail Holdings Limited,,世纪金花商业控股有限公司: Century Ginwa Retail Holdings Limited,2026-06-04T15:42:52.422960
00163,HK,akshare_eastmoney_company_profile,company_profile,英皇国际集团有限公司: Emperor International Holdings Limited,,英皇国际集团有限公司: Emperor International Holdings Limited,2026-06-04T15:42:52.613839
00164,HK,akshare_eastmoney_company_profile,company_profile,中国宝力科技控股有限公司: China Baoli Technologies Holdings Limited,,中国宝力科技控股有限公司: China Baoli Technologies Holdings Limited,2026-06-04T15:42:52.731145
00165,HK,akshare_eastmoney_company_profile,company_profile,中国光大控股有限公司: China Everbright Ltd.,,中国光大控股有限公司: China Everbright Ltd.,2026-06-04T15:42:52.905450
00166,HK,akshare_eastmoney_company_profile,company_profile,新时代集团控股有限公司: New Times Corporation Limited,,新时代集团控股有限公司: New Times Corporation Limited,2026-06-04T15:42:52.998390
00167,HK,akshare_eastmoney_company_profile,company_profile,万威国际有限公司: IDT International Ltd.,,万威国际有限公司: IDT International Ltd.,2026-06-04T15:42:53.096052
